Wave   ,Sample   ,Dark     ,Reference
590.871,  225.565,  278.285,  232.783
590.994,  236.065,  279.785,  228.583
591.118,  252.365,  292.185,  245.182
591.241,  216.265,  267.085,  201.083
591.365,  240.365,  299.485,  239.682
591.488,  228.865,  284.685,  230.583
591.612,  202.065,  256.985,  207.982
591.735,  229.565,  294.585,  235.883
591.859,  227.465,  268.585,  237.083
591.982,  229.465,  280.185,  231.883
592.105,  219.365,  270.585,  217.083
592.229,  234.465,  286.185,  231.182
592.352,  223.465,  257.485,  211.982
592.476,  231.965,  270.485,  223.283
592.599,  215.665,  261.385,  206.682
592.722,  237.165,  277.985,  222.583
592.845,  242.365,  282.585,  234.583
592.969,  240.465,  294.685,  245.283
593.092,  233.865,  269.385,  225.482
593.215,  227.565,  277.085,  234.182
593.339,  212.765,  260.885,  198.883
593.462,  201.365,  260.985,  194.883
593.585,  214.865,  255.685,  213.682
593.708,  221.965,  264.585,  218.982
593.831,  216.565,  242.785,  196.583
593.954,  218.165,  271.785,  221.682
594.078,  214.165,  268.685,  207.682
594.201,  207.765,  257.485,  211.783
594.324,  203.665,  255.685,  206.682
594.447,  221.865,  260.885,  221.583
594.570,  213.865,  262.285,  213.083
594.693,  223.065,  267.785,  221.283
594.816,  206.265,  234.585,  191.182
594.939,  210.665,  269.385,  207.283
595.062,  231.865,  267.685,  221.083
595.185,  184.065,  235.085,  186.182
595.308,  241.865,  298.785,  251.682
595.431,  208.565,  257.285,  209.182
595.554,  196.265,  247.085,  197.883
595.677,  202.665,  252.885,  208.982
595.800,  180.565,  217.785,  168.883
595.923,  239.065,  273.685,  223.783
596.045,  220.565,  259.985,  216.182
596.168,  192.965,  236.785,  186.583
596.291,  179.965,  218.785,  174.083
596.414,  188.865,  236.485,  195.482
596.537,  200.065,  250.985,  202.083
596.659,  195.765,  246.285,  192.783
596.782,  198.665,  242.885,  202.682
596.905,  212.665,  262.285,  212.583
597.028,  187.165,  228.285,  182.783
597.150,  203.365,  254.385,  204.083
597.273,  198.165,  248.185,  207.083
597.396,  196.665,  241.885,  184.583
597.518,  213.865,  269.085,  220.383
597.641,  205.465,  252.685,  207.182
597.764,  205.465,  236.885,  200.383
597.886,  207.065,  253.685,  207.583
598.009,  205.665,  250.785,  212.982
598.131,  202.565,  250.185,  197.083
598.254,  181.265,  217.985,  176.083
598.377,  200.465,  259.685,  206.682
598.499,  217.665,  257.085,  214.482
598.622,  207.265,  249.585,  200.482
598.744,  209.165,  252.085,  202.783
598.867,  208.465,  253.785,  205.083
598.989,  188.965,  216.885,  185.682
599.111,  181.565,  234.885,  180.083
599.234,  217.765,  272.585,  218.283
599.356,  214.665,  261.485,  208.283
599.479,  231.265,  269.585,  228.383
599.601,  216.265,  271.285,  219.083
599.723,  217.065,  259.185,  208.182
599.846,  222.165,  275.685,  228.783
599.968,  206.965,  240.885,  200.083
600.090,  210.965,  251.985,  205.783
600.213,  193.965,  247.485,  191.883
600.335,  207.365,  258.085,  211.682
600.457,  226.265,  268.385,  212.783
600.579,  208.665,  248.385,  207.783
600.702,  202.265,  247.085,  202.182
600.824,  239.165,  276.085,  234.083
600.946,  204.665,  247.485,  196.682
601.068,  210.665,  259.085,  204.482
601.190,  207.565,  255.285,  196.583
601.312,  209.065,  261.985,  207.982
601.434,  217.765,  261.185,  210.682
601.557,  198.065,  248.485,  194.783
601.679,  218.365,  257.285,  206.982
601.801,  209.865,  248.585,  202.083
601.923,  215.365,  266.385,  213.182
602.045,  204.765,  263.985,  194.583
602.167,  200.365,  248.085,  209.283
602.289,  202.365,  249.685,  191.383
602.411,  215.665,  261.485,  210.083
602.533,  197.965,  240.685,  197.783
602.655,  220.365,  262.785,  203.383
602.777,  216.365,  251.585,  208.982
602.898,  212.665,  247.185,  207.682
603.020,  183.065,  211.985,  168.982
603.142,  235.765,  253.985,  223.982
603.264,  248.365,  259.685,  219.883
603.386,  206.165,  241.785,  194.283
603.508,  208.565,  250.085,  208.682
603.630,  211.065,  255.085,  195.883
603.751,  205.665,  263.185,  211.083
603.873,  217.665,  260.985,  207.682
603.995,  230.265,  268.685,  220.682
604.117,  208.165,  255.485,  210.783
604.238,  225.565,  265.785,  205.982
604.360,  213.565,  244.885,  208.783
604.482,  231.965,  298.585,  230.783
604.603,  208.365,  253.485,  207.783
604.725,  244.465,  278.285,  224.583
604.847,  205.165,  246.285,  196.383
604.968,  229.465,  269.485,  227.383
605.090,  180.765,  233.485,  189.682
605.211,  209.265,  255.785,  212.083
605.333,  199.665,  244.485,  192.583
605.454,  214.165,  252.285,  214.083
605.576,  204.565,  251.685,  200.283
605.697,  215.165,  274.385,  212.583
605.819,  211.465,  256.985,  210.383
605.940,  180.565,  247.485,  178.383
606.062,  207.765,  253.585,  202.482
606.183,  225.465,  272.885,  232.083
606.305,  208.565,  247.785,  216.383
606.426,  198.365,  243.785,  198.182
606.547,  214.965,  250.285,  204.783
606.669,  182.065,  221.985,  163.583
606.790,  203.165,  245.085,  192.682
606.912,  200.365,  235.585,  188.283
607.033,  215.565,  250.785,  209.283
607.154,  246.065,  287.085,  229.182
607.275,  201.065,  244.685,  191.383
607.397,  189.365,  242.785,  195.783
607.518,  211.465,  241.485,  201.383
607.639,  197.365,  254.785,  195.982
607.760,  207.565,  248.185,  207.283
607.882,  220.165,  260.885,  212.682
608.003,  211.265,  243.785,  200.583
608.124,  223.665,  257.985,  209.583
608.245,  218.165,  256.885,  211.182
608.366,  223.965,  272.285,  216.182
608.487,  222.765,  271.685,  216.083
608.608,  238.465,  284.785,  232.482
608.729,  230.865,  262.385,  217.682
608.851,  229.265,  261.685,  217.482
608.972,  201.065,  256.485,  202.182
609.093,  219.665,  275.785,  229.883
609.214,  203.165,  238.185,  201.883
609.335,  218.765,  268.385,  227.783
609.456,  186.865,  239.685,  189.083
609.576,  210.065,  259.885,  214.482
609.697,  224.565,  275.385,  220.883
609.818,  229.965,  264.785,  231.883
609.939,  210.165,  250.085,  215.083
610.060,  221.465,  263.785,  219.883
610.181,  206.465,  260.585,  204.783
610.302,  220.965,  265.885,  223.583
610.423,  208.665,  253.385,  198.682
610.544,  220.165,  261.585,  223.883
610.664,  202.965,  246.985,  196.583
610.785,  231.565,  281.985,  236.083
610.906,  243.065,  289.785,  250.883
